employee_id,attrition_date,reason,rejoin_eligibility
23427,2022-02-26 17:00:59,Better Offer,0
27848,2020-01-29 07:59:35,Better Offer,0
20713,2021-08-01 21:36:40,Relocation,0
4753,2022-06-28 01:45:49,Relocation,0
16371,2020-08-09 01:44:01,Better Offer,0
12490,2020-09-12 17:59:30,Personal,0
12626,2021-12-17 20:26:43,Personal,0
20741,2025-02-24 22:10:33,Better Offer,1
19437,2021-09-15 23:31:13,Personal,0
41570,2019-11-07 17:38:14,Better Offer,0
29819,2025-09-14 15:41:39,Performance,0
26614,2023-06-05 07:28:23,Better Offer,0
8125,2020-11-17 04:26:46,Relocation,0
2884,2021-08-05 18:44:59,Performance,0
19053,2023-05-28 19:48:07,Health,0
28231,2021-06-05 09:38:49,Better Offer,0
19588,2022-10-31 01:12:49,Performance,1
35699,2025-05-18 20:02:07,Higher Studies,1
33948,2024-01-01 08:55:25,Better Offer,0
19631,2021-02-10 04:48:42,Better Offer,1
42308,2024-09-30 04:49:05,Higher Studies,0
5702,2024-06-13 13:37:20,Performance,0
36736,2024-04-16 12:51:20,Better Offer,0
39112,2020-10-05 13:36:46,Higher Studies,0
22848,2022-10-13 18:02:31,Better Offer,0
37064,2021-08-12 04:02:46,Personal,0
6589,2022-07-21 11:04:16,Better Offer,1
36896,2025-07-27 10:20:12,Better Offer,1
26655,2024-07-08 10:31:40,Personal,1
24962,2021-06-23 05:30:55,Better Offer,0
10062,2021-01-08 20:46:12,Personal,1
24949,2021-09-15 11:59:05,Personal,1
36617,2025-01-28 05:10:24,Relocation,1
33773,2024-12-22 02:14:15,Better Offer,0
18065,2019-10-26 06:05:49,Performance,0
20550,2024-08-30 02:11:45,Better Offer,0
10425,2025-06-22 16:26:08,Performance,1
30657,2024-04-12 22:06:14,Relocation,0
23362,2021-10-30 04:34:07,Personal,0
29047,2024-09-06 17:58:56,Personal,0
21050,2021-02-19 17:02:50,Better Offer,0
1321,2024-08-19 09:09:36,Better Offer,0
10684,2024-01-21 12:00:19,Higher Studies,0
3139,2021-02-15 01:07:04,Relocation,0
6733,2025-01-14 07:59:48,Better Offer,0
13315,2020-02-18 03:02:32,Higher Studies,0
6405,2020-04-25 07:24:38,Relocation,0
7273,2024-09-29 05:08:52,Relocation,0
34843,2019-08-10 13:10:14,Performance,0
16170,2023-08-13 14:02:45,Personal,1
20842,2024-07-15 21:07:35,Personal,1
28921,2024-03-18 18:53:17,Better Offer,0
25780,2024-11-02 02:22:01,Personal,0
27518,2020-12-27 03:44:35,Personal,0
15624,2020-04-29 11:27:04,Better Offer,0
27103,2021-03-22 00:43:36,Higher Studies,0
43017,2020-06-26 08:03:46,Performance,0
24697,2020-03-17 10:55:44,Better Offer,0
28777,2023-08-18 09:42:17,Personal,0
1327,2021-11-07 17:04:02,Better Offer,0
37118,2021-03-11 11:45:01,Better Offer,1
388,2020-06-13 19:07:17,Better Offer,0
15668,2021-10-09 09:22:37,Performance,1
28536,2022-02-19 21:04:55,Better Offer,0
11540,2024-03-27 19:39:53,Performance,0
9687,2021-03-04 14:37:01,Higher Studies,0
31208,2021-03-08 07:37:36,Performance,0
20242,2024-10-25 22:05:05,Personal,1
40937,2024-06-02 13:14:35,Personal,1
25374,2022-06-04 08:39:00,Better Offer,1
25767,2023-08-23 22:07:45,Better Offer,0
12213,2020-04-12 02:55:57,Performance,1
23201,2022-10-21 09:00:07,Health,0
10958,2025-07-13 23:52:30,Better Offer,0
4757,2021-08-14 10:53:37,Better Offer,0
38121,2024-01-02 19:28:59,Higher Studies,0
5986,2019-11-12 11:50:17,Performance,0
1991,2025-10-21 14:37:51,Personal,0
6679,2022-09-05 01:05:12,Higher Studies,0
35151,2020-12-04 16:02:51,Higher Studies,1
89,2022-05-18 18:17:06,Personal,0
11288,2023-09-05 14:09:11,Better Offer,0
12087,2023-01-17 19:37:08,Performance,0
21065,2022-01-17 06:55:20,Health,1
40832,2025-09-15 10:27:59,Performance,0
8408,2020-12-10 17:49:28,Relocation,0
25989,2022-04-19 13:31:30,Better Offer,0
33927,2021-06-23 12:33:14,Performance,0
6154,2025-04-08 18:49:21,Better Offer,1
35313,2021-04-06 00:40:31,Better Offer,0
33465,2024-11-26 02:19:05,Higher Studies,0
20892,2019-12-15 16:08:01,Better Offer,0
24409,2022-07-23 03:05:28,Better Offer,0
15260,2024-08-13 05:59:19,Health,1
32143,2023-07-07 14:18:46,Better Offer,1
23607,2020-05-05 09:28:28,Better Offer,0
10257,2021-06-08 07:07:27,Relocation,1
5440,2025-10-28 17:45:03,Health,1
38737,2025-07-16 15:21:42,Performance,0
25102,2023-09-24 02:06:40,Relocation,0
26000,2025-02-13 09:48:03,Better Offer,0
13246,2020-10-21 12:36:55,Better Offer,0
32648,2020-07-04 02:21:36,Performance,1
19801,2021-11-09 07:05:38,Better Offer,0
41340,2021-04-21 23:03:12,Better Offer,1
8377,2022-10-14 21:49:30,Better Offer,0
18450,2019-11-07 18:07:05,Higher Studies,0
9561,2022-01-16 02:54:25,Relocation,0
43145,2020-09-27 10:15:36,Relocation,0
39883,2020-10-15 12:01:15,Relocation,1
30164,2021-07-20 09:13:50,Relocation,0
19228,2022-03-20 02:42:08,Better Offer,0
22146,2021-02-07 21:11:56,Higher Studies,0
28065,2023-04-17 13:13:09,Better Offer,0
2359,2021-01-05 09:32:17,Higher Studies,0
15073,2025-02-26 16:36:50,Health,1
19902,2021-11-24 01:00:07,Better Offer,0
13386,2022-10-20 15:12:43,Relocation,0
19200,2020-02-29 01:02:40,Higher Studies,0
32950,2020-04-05 14:57:36,Performance,0
4411,2023-09-21 19:38:55,Relocation,1
28400,2025-03-10 01:00:48,Relocation,0
11279,2021-06-05 04:43:02,Personal,0
37152,2020-11-06 23:56:46,Better Offer,0
24992,2022-08-10 03:32:25,Better Offer,0
10708,2022-01-25 22:07:07,Relocation,0
17166,2023-02-21 06:21:29,Better Offer,0
16455,2024-11-22 08:46:08,Personal,0
2524,2023-02-05 10:08:45,Better Offer,0
40601,2024-01-20 16:30:55,Relocation,0
20426,2021-08-04 08:45:40,Personal,0
7571,2023-01-12 08:11:09,Personal,0
12432,2020-06-09 04:41:30,Relocation,1
27096,2022-07-12 22:17:43,Better Offer,0
28018,2025-08-02 13:02:20,Better Offer,1
12176,2024-03-04 15:54:55,Better Offer,0
5710,2024-11-04 03:42:05,Relocation,0
13291,2022-09-22 21:01:28,Better Offer,1
39862,2021-08-04 20:02:42,Personal,0
6010,2023-09-15 02:18:34,Higher Studies,0
36400,2024-06-29 11:11:07,Personal,1
1275,2024-04-10 19:41:37,Better Offer,0
27895,2020-09-25 08:56:56,Better Offer,0
39720,2020-05-18 01:05:00,Higher Studies,0
10211,2019-10-08 11:35:30,Performance,0
37154,2021-05-18 14:39:02,Better Offer,0
8127,2021-05-20 16:38:25,Performance,0
37007,2020-08-03 22:35:41,Personal,1
17884,2023-12-07 05:19:04,Higher Studies,0
40646,2022-06-22 09:12:29,Personal,0
27435,2023-05-05 21:21:19,Higher Studies,0
4414,2025-01-05 07:29:20,Better Offer,0
32339,2021-01-19 22:48:07,Higher Studies,1
42476,2023-11-17 04:59:06,Better Offer,0
9667,2024-03-15 10:20:22,Better Offer,0
14044,2021-05-14 08:07:59,Higher Studies,0
20368,2024-04-17 10:10:54,Health,1
70,2019-08-31 12:38:39,Health,0
5894,2022-02-24 12:02:47,Relocation,0
42526,2023-08-07 15:18:54,Relocation,0
15846,2020-02-06 09:10:11,Relocation,0
41851,2023-12-22 17:00:56,Higher Studies,0
31308,2021-01-09 14:31:45,Performance,0
25862,2024-01-02 00:07:15,Personal,0
27019,2021-05-08 09:45:43,Better Offer,0
12686,2020-04-22 02:23:48,Better Offer,1
20367,2025-08-20 14:41:52,Personal,0
30214,2025-03-27 13:16:41,Personal,0
22993,2023-04-04 01:12:52,Better Offer,0
42844,2024-11-26 16:20:28,Relocation,0
12721,2020-10-13 05:16:54,Relocation,0
17714,2023-12-22 09:40:11,Relocation,0
13201,2022-09-09 12:31:36,Relocation,0
23532,2023-04-12 20:48:56,Better Offer,1
22102,2022-09-06 20:33:39,Performance,1
12627,2025-07-11 08:01:59,Performance,0
34655,2021-04-28 00:16:14,Relocation,0
28770,2020-08-17 17:53:10,Better Offer,0
14978,2020-03-05 11:36:02,Higher Studies,1
1856,2023-08-04 19:48:44,Better Offer,1
31028,2023-04-06 23:02:20,Better Offer,0
40873,2025-06-20 17:10:30,Relocation,0
16518,2023-01-31 19:27:53,Better Offer,0
28742,2025-07-01 22:32:13,Performance,0
1407,2023-12-23 22:44:22,Higher Studies,0
29962,2020-01-13 07:26:07,Performance,0
24978,2019-12-02 19:52:56,Better Offer,0
38322,2024-09-23 20:07:07,Better Offer,0
25769,2019-07-02 03:41:21,Better Offer,0
9861,2024-05-24 06:04:59,Personal,0
27531,2021-12-03 12:52:20,Performance,0
16805,2020-01-01 22:55:59,Better Offer,0
35146,2025-05-08 23:15:41,Better Offer,1
20616,2022-10-17 15:59:55,Performance,1
26901,2023-04-09 23:16:15,Better Offer,0
4515,2024-04-16 15:38:01,Personal,0
17021,2019-12-22 22:52:17,Personal,1
1607,2022-12-06 03:30:51,Health,0
26594,2022-03-09 21:08:44,Better Offer,0
2554,2023-10-21 20:14:23,Better Offer,1
25098,2024-03-09 09:28:35,Performance,1
39654,2024-08-20 12:59:19,Performance,0
37616,2020-02-07 06:54:19,Better Offer,0
28191,2019-09-22 07:53:18,Personal,0
31131,2019-12-07 14:39:10,Performance,0
24524,2021-08-09 06:14:44,Health,0
25480,2024-03-27 12:01:58,Better Offer,0
1648,2021-02-22 01:30:31,Performance,0
39309,2023-12-18 02:21:56,Better Offer,0
29885,2025-01-15 05:32:48,Personal,0
21842,2019-07-04 10:36:00,Better Offer,0
20122,2021-01-20 19:03:24,Relocation,0
8629,2022-12-31 18:43:37,Higher Studies,1
18875,2024-04-20 09:48:38,Better Offer,0
5408,2022-04-03 09:01:34,Better Offer,1
10227,2024-05-21 06:11:27,Performance,0
17156,2023-07-19 03:48:39,Performance,0
18438,2022-08-27 17:33:22,Better Offer,0
26086,2022-11-13 17:56:15,Better Offer,0
35965,2019-10-11 04:57:10,Higher Studies,0
9243,2021-02-04 23:58:47,Better Offer,0
4641,2021-09-01 18:14:37,Better Offer,0
11320,2019-07-14 19:24:07,Health,0
20033,2020-07-31 08:57:38,Performance,1
11728,2020-01-14 00:11:24,Better Offer,1
31199,2024-11-10 12:48:36,Relocation,0
1946,2020-02-27 20:03:19,Better Offer,0
19415,2024-01-09 07:08:23,Better Offer,0
38727,2020-07-27 16:11:48,Performance,0
23198,2022-02-16 01:27:59,Health,0
578,2024-11-02 07:43:05,Personal,0
11498,2021-05-16 14:58:56,Performance,0
36407,2021-02-06 04:01:48,Personal,0
893,2025-06-19 01:55:37,Higher Studies,1
3905,2020-07-17 09:04:31,Personal,0
24875,2025-07-05 13:50:03,Better Offer,1
27281,2023-08-27 08:01:46,Health,0
27946,2023-09-12 11:08:34,Personal,0
36646,2024-07-26 00:44:53,Better Offer,0
9514,2023-12-22 07:44:33,Better Offer,1
39295,2025-03-24 06:24:32,Personal,0
34044,2023-06-15 08:17:37,Health,0
19122,2022-05-15 19:04:07,Better Offer,0
26770,2019-08-14 22:32:28,Relocation,1
9055,2023-02-01 21:13:54,Higher Studies,0
246,2022-04-08 14:17:57,Better Offer,1
40356,2023-03-05 02:02:47,Higher Studies,0
32530,2025-09-20 09:34:17,Relocation,1
36459,2024-08-03 15:25:45,Better Offer,0
13233,2020-01-17 16:33:15,Better Offer,1
1089,2023-01-05 08:54:51,Better Offer,1
28463,2021-05-31 11:21:06,Health,0
21782,2024-10-05 15:22:51,Health,1
11058,2020-01-20 00:28:48,Performance,0
510,2019-07-21 03:20:29,Better Offer,0
21692,2024-08-09 00:13:03,Better Offer,1
12181,2019-11-10 14:33:32,Performance,0
32060,2020-11-23 03:21:15,Better Offer,0
37062,2019-09-12 00:20:55,Performance,0
24626,2024-04-28 06:06:50,Performance,0
40519,2021-09-23 05:26:22,Health,0
29018,2020-07-02 00:48:57,Better Offer,1
35471,2025-05-25 05:42:49,Higher Studies,0
41210,2022-06-03 01:26:36,Better Offer,1
13047,2025-01-25 18:24:46,Better Offer,1
32458,2020-08-29 10:43:42,Better Offer,1
17854,2020-06-14 15:13:14,Performance,1
6945,2019-09-26 16:35:08,Personal,0
16189,2022-05-18 10:44:45,Better Offer,1
34016,2025-10-31 01:22:27,Performance,1
2183,2025-06-29 19:38:49,Performance,1
32190,2023-10-12 14:35:10,Relocation,0
13238,2023-11-01 15:59:47,Personal,0
9182,2024-03-17 06:43:31,Personal,0
24022,2025-04-07 08:42:24,Personal,0
41419,2020-07-24 05:45:00,Better Offer,0
40572,2021-08-12 21:30:01,Better Offer,1
25572,2020-01-06 00:10:27,Performance,1
42629,2023-10-12 10:44:44,Health,0
19968,2020-04-08 12:39:51,Better Offer,1
9535,2023-11-29 04:35:20,Health,1
36225,2022-09-19 04:40:37,Better Offer,0
34265,2022-12-27 01:17:25,Better Offer,0
2468,2023-09-19 17:08:12,Relocation,0
15000,2023-03-06 03:38:48,Better Offer,0
13927,2023-03-01 15:19:06,Better Offer,0
41755,2023-01-11 10:34:37,Personal,0
40611,2019-10-24 06:46:16,Better Offer,1
12084,2025-01-07 23:47:27,Better Offer,0
36991,2020-05-20 17:25:04,Relocation,1
36034,2022-03-25 22:19:33,Better Offer,0
33521,2023-02-14 13:53:10,Relocation,0
4182,2020-11-03 23:25:44,Higher Studies,1
14687,2025-07-13 04:06:36,Better Offer,0
10973,2019-11-25 09:02:22,Performance,0
36939,2024-02-06 10:51:10,Personal,0
31816,2024-06-04 15:01:07,Better Offer,0
17025,2025-03-18 18:30:41,Relocation,0
16365,2023-09-25 21:35:57,Better Offer,1
30777,2023-03-19 16:39:30,Higher Studies,0
31179,2021-05-19 05:43:15,Better Offer,1
17117,2019-12-24 13:47:11,Better Offer,0
33744,2021-07-01 15:31:29,Better Offer,0
37081,2022-10-18 12:18:36,Higher Studies,0
18700,2021-10-18 20:41:48,Relocation,1
4979,2025-06-05 10:58:28,Performance,0
1898,2019-10-30 16:25:48,Relocation,0
19916,2020-10-25 00:19:23,Personal,0
18383,2023-12-13 22:49:01,Better Offer,0
18790,2020-03-01 03:37:53,Personal,0
18478,2024-11-23 03:12:35,Performance,0
12099,2023-08-10 13:35:06,Better Offer,1
30221,2024-11-18 14:34:07,Better Offer,0
42768,2020-05-27 22:08:39,Better Offer,0
16567,2024-12-30 14:55:27,Better Offer,0
22621,2019-10-17 07:11:58,Relocation,1
7869,2023-01-23 03:01:39,Higher Studies,0
17294,2020-10-10 00:18:47,Higher Studies,0
40702,2025-07-02 00:31:18,Better Offer,0
39035,2021-01-10 20:46:15,Relocation,0
36404,2025-08-10 06:15:26,Health,1
41150,2023-08-21 02:20:03,Better Offer,0
41626,2023-06-27 13:21:18,Better Offer,1
42631,2025-01-05 04:56:17,Better Offer,0
7685,2022-10-17 22:13:37,Higher Studies,0
42756,2021-02-25 21:26:59,Better Offer,0
19058,2021-07-01 18:59:07,Better Offer,0
13674,2024-07-23 18:48:28,Personal,1
12054,2021-05-03 05:25:18,Personal,0
42326,2019-11-10 14:47:37,Better Offer,1
10763,2024-11-15 05:17:46,Relocation,0
9100,2025-03-01 06:05:03,Better Offer,0
9362,2023-05-10 00:06:28,Personal,1
938,2024-05-08 20:01:35,Better Offer,0
20181,2024-07-30 20:38:57,Better Offer,1
12214,2019-07-30 11:57:37,Health,0
2052,2019-07-27 16:02:25,Better Offer,1
25245,2022-03-07 09:24:50,Better Offer,0
38774,2023-07-06 00:22:05,Performance,0
11810,2023-10-19 05:30:21,Relocation,1
42604,2023-04-11 08:19:00,Personal,0
16645,2021-02-04 22:45:18,Higher Studies,0
42432,2021-08-10 19:38:25,Performance,0
41868,2024-04-25 22:53:17,Better Offer,0
22897,2022-06-08 03:43:44,Better Offer,0
21469,2022-09-20 05:34:49,Personal,1
39392,2025-02-24 07:22:26,Better Offer,0
38985,2022-09-26 11:33:05,Better Offer,1
26721,2019-07-08 08:22:21,Better Offer,0
40974,2020-12-06 01:55:14,Higher Studies,1
28753,2020-10-19 02:52:33,Better Offer,1
32954,2019-10-17 14:37:03,Relocation,0
30078,2025-10-21 23:45:09,Relocation,0
37925,2022-06-28 03:04:39,Better Offer,0
16551,2022-11-08 15:46:38,Personal,0
26153,2023-01-31 04:38:34,Better Offer,0
30166,2020-08-24 02:57:29,Better Offer,0
15931,2025-08-28 01:59:18,Performance,0
12596,2019-10-21 17:55:16,Higher Studies,0
36285,2021-12-26 22:15:37,Relocation,0
7105,2020-03-07 04:22:29,Relocation,0
7080,2023-09-25 20:43:28,Personal,1
17293,2024-02-05 05:57:15,Better Offer,0
5580,2024-04-23 12:37:40,Relocation,0
1780,2019-10-11 11:02:07,Relocation,1
27604,2019-08-02 23:51:13,Better Offer,1
21754,2023-05-20 08:27:55,Higher Studies,0
9252,2021-06-12 15:54:29,Performance,0
38618,2024-01-31 18:37:44,Personal,0
5792,2020-02-19 14:42:22,Relocation,0
31106,2023-09-06 07:18:57,Better Offer,1
22577,2021-07-21 19:23:07,Performance,0
31214,2022-12-28 09:04:49,Performance,0
24703,2023-06-09 09:31:19,Better Offer,0
4719,2023-12-22 20:26:12,Relocation,0
1834,2022-12-15 05:27:53,Higher Studies,0
29117,2020-03-20 12:44:35,Better Offer,0
1852,2019-11-26 22:06:33,Performance,0
21918,2021-05-21 22:44:29,Relocation,0
16659,2021-02-15 04:54:03,Better Offer,1
6396,2020-12-27 12:05:56,Better Offer,0
25197,2023-01-01 04:09:47,Better Offer,1
7477,2022-12-11 02:31:01,Better Offer,0
37059,2025-02-12 13:26:06,Better Offer,0
7958,2021-04-29 22:32:06,Better Offer,0
16061,2021-07-17 00:38:04,Personal,1
36870,2021-01-07 17:35:14,Better Offer,0
37952,2025-07-09 13:25:21,Health,0
10735,2023-04-13 00:59:34,Better Offer,1
24793,2023-03-14 17:01:21,Relocation,0
27961,2025-03-19 02:37:01,Better Offer,0
21044,2023-12-25 07:12:15,Performance,1
32664,2024-05-17 08:16:45,Higher Studies,0
15894,2024-12-03 06:06:04,Higher Studies,0
932,2025-07-26 13:42:03,Better Offer,0
32077,2020-07-04 22:54:58,Higher Studies,0
30677,2019-11-25 20:42:11,Better Offer,0
42177,2020-03-22 14:41:54,Better Offer,1
30711,2025-08-22 00:32:01,Personal,0
11877,2020-07-07 09:43:14,Personal,1
18451,2020-09-26 06:55:47,Performance,1
23246,2021-09-13 10:52:02,Better Offer,0
28713,2020-12-14 19:01:27,Performance,0
32328,2020-09-08 05:42:33,Relocation,0
19400,2024-05-30 01:57:34,Performance,1
15643,2021-12-03 13:03:46,Better Offer,0
33725,2020-02-20 00:00:17,Relocation,0
33323,2024-12-21 10:45:31,Health,1
9349,2023-08-13 01:59:04,Relocation,1
39497,2022-11-22 23:32:41,Better Offer,0
42006,2020-08-10 18:07:42,Better Offer,1
18955,2025-10-23 08:22:00,Better Offer,0
24794,2022-03-21 08:43:19,Higher Studies,0
18377,2023-04-12 00:44:11,Higher Studies,0
11812,2021-11-29 23:27:33,Better Offer,1
12164,2021-09-26 01:24:41,Performance,0
9119,2022-02-06 09:23:17,Personal,0
11376,2024-03-05 11:51:01,Performance,0
34641,2023-10-17 08:46:11,Higher Studies,0
11934,2022-07-24 23:45:10,Higher Studies,0
7554,2021-01-26 19:48:07,Relocation,0
36797,2025-03-17 03:10:36,Relocation,0
29503,2020-09-22 10:03:24,Personal,0
22121,2024-07-17 16:18:58,Personal,1
8581,2019-10-15 10:18:53,Performance,1
31659,2024-05-28 13:13:56,Relocation,1
4488,2025-03-07 15:42:44,Personal,1
23055,2023-04-20 22:32:30,Performance,1
11535,2020-12-16 12:54:30,Better Offer,0
25627,2025-04-19 20:12:17,Higher Studies,0
34475,2023-09-18 18:23:42,Performance,0
25908,2024-03-12 10:36:38,Personal,0
28,2024-07-13 15:41:57,Personal,0
13210,2019-10-09 03:15:01,Better Offer,0
4223,2023-07-29 06:01:31,Relocation,0
11305,2022-11-27 05:15:09,Higher Studies,0
4626,2023-11-16 10:59:17,Better Offer,1
37547,2024-03-01 05:25:30,Better Offer,0
14321,2023-07-28 04:37:54,Personal,0
8956,2022-01-27 02:18:12,Better Offer,0
26944,2020-12-07 20:25:29,Personal,1
33138,2020-08-01 05:44:36,Higher Studies,0
25810,2024-03-05 23:02:36,Higher Studies,0
403,2022-03-28 07:44:40,Better Offer,0
42752,2022-02-02 02:30:09,Better Offer,0
1717,2019-11-08 08:41:04,Better Offer,0
18481,2025-06-22 08:39:14,Performance,1
17343,2022-09-09 16:36:42,Better Offer,1
584,2023-10-10 21:27:57,Better Offer,1
4164,2023-05-26 01:34:00,Better Offer,1
1766,2024-04-24 15:29:18,Higher Studies,0
11339,2020-11-21 09:54:08,Higher Studies,0
24302,2021-07-21 15:20:25,Higher Studies,1
34082,2023-04-01 21:38:51,Better Offer,0
13178,2023-01-10 03:25:28,Health,0
28241,2024-12-11 19:27:59,Personal,0
26678,2023-03-03 15:36:23,Better Offer,0
30829,2020-01-28 19:18:30,Better Offer,0
545,2025-09-08 03:41:50,Personal,0
41243,2023-07-11 04:42:59,Personal,0
32145,2025-03-20 08:13:48,Higher Studies,1
24250,2023-12-25 19:16:39,Better Offer,0
16260,2019-10-01 04:40:31,Better Offer,0
32058,2020-03-19 01:22:47,Higher Studies,0
22401,2024-01-12 19:59:52,Better Offer,0
23155,2025-10-21 14:38:55,Better Offer,0
10613,2024-03-19 23:38:16,Better Offer,1
3246,2021-07-11 04:24:28,Personal,0
39781,2022-01-31 05:49:25,Health,0
26976,2024-11-07 21:03:29,Performance,0
2548,2022-10-23 08:33:31,Higher Studies,0
26015,2020-10-12 09:16:58,Better Offer,0
6938,2022-04-20 21:30:56,Better Offer,0
26926,2024-09-16 14:48:27,Health,0
1093,2022-06-16 01:51:56,Performance,0
34045,2021-07-10 01:35:53,Higher Studies,0
16303,2020-09-26 09:00:47,Better Offer,0
14203,2019-10-29 20:16:20,Better Offer,1
17030,2021-07-27 14:00:20,Health,0
7561,2021-10-27 21:22:11,Better Offer,0
1795,2022-06-28 02:51:20,Better Offer,0
21749,2023-08-07 06:21:13,Better Offer,0
442,2020-01-01 13:28:39,Better Offer,0
9997,2022-03-20 16:28:23,Relocation,1
10839,2023-07-13 05:47:01,Better Offer,0
6392,2019-11-24 04:22:46,Relocation,0
6131,2025-04-23 04:01:29,Performance,0
14820,2020-06-25 05:39:01,Better Offer,0
11629,2020-09-04 14:20:47,Higher Studies,0
27161,2025-08-21 18:22:00,Higher Studies,1
6520,2019-12-13 14:10:06,Better Offer,0
1192,2025-07-27 07:52:49,Health,0
35136,2025-07-13 20:46:03,Personal,0
50,2022-02-22 21:46:28,Personal,0
37699,2023-12-19 23:34:58,Personal,0
29799,2022-12-15 05:33:00,Better Offer,0
29266,2024-03-09 10:43:45,Health,0
671,2020-06-14 03:58:04,Better Offer,1
14878,2023-06-26 14:38:38,Better Offer,0
27041,2024-07-24 19:02:31,Health,0
2444,2023-09-14 18:14:58,Better Offer,0
13336,2025-09-24 23:57:13,Performance,1
38992,2024-02-10 17:18:28,Better Offer,0
19280,2021-05-18 01:49:24,Higher Studies,1
13873,2020-03-23 10:54:06,Better Offer,0
22565,2025-07-19 04:00:14,Better Offer,1
8877,2019-11-04 07:43:33,Better Offer,1
41878,2020-03-11 21:49:56,Personal,0
15730,2024-03-13 23:13:01,Better Offer,0
11333,2024-02-05 15:48:43,Health,0
21851,2022-01-21 11:39:24,Performance,1
40267,2020-08-27 12:01:43,Health,0
38671,2022-02-27 18:27:45,Better Offer,1
39856,2024-10-02 23:18:30,Better Offer,1
7015,2024-07-11 18:27:55,Higher Studies,0
25012,2024-10-30 12:46:10,Higher Studies,0
1974,2019-09-08 14:07:14,Performance,0
32723,2023-12-05 20:12:46,Better Offer,0
2913,2019-11-01 20:17:05,Better Offer,0
7164,2021-08-18 21:15:13,Health,0
16183,2021-01-19 05:07:04,Better Offer,0
38347,2020-12-21 12:05:04,Performance,1
31364,2022-12-29 06:36:48,Performance,0
31819,2023-08-13 13:41:28,Better Offer,0
27639,2021-10-15 01:23:41,Relocation,0
27470,2020-05-02 06:11:16,Personal,0
19370,2021-05-21 11:06:14,Better Offer,1
4695,2021-03-17 20:33:03,Better Offer,0
28123,2023-06-04 10:06:43,Personal,0
788,2022-03-24 01:06:45,Health,0
18220,2022-02-05 12:45:43,Performance,0
4401,2024-10-17 12:55:59,Better Offer,0
32130,2024-01-01 00:23:31,Better Offer,0
22676,2024-04-23 07:31:41,Relocation,0
22352,2023-01-02 20:02:52,Relocation,0
