interview_id,application_id,round,score,outcome,interview_date
64906,32755,Technical 2,1.07,Rejected,2021-07-08 17:40:43
88997,296372,Technical 2,5.21,Rejected,2021-07-08 18:01:04
161987,26357,Technical 1,4.36,Offered,2021-07-08 18:02:40
189316,332478,Technical 1,8.45,Advanced,2021-07-08 18:05:14
114223,194889,Technical 2,5.32,Advanced,2021-07-08 18:19:23
101589,380580,Technical 1,2.88,Advanced,2021-07-08 18:21:06
27784,264377,Screening,5.61,Advanced,2021-07-08 18:24:01
103604,397434,Screening,7.23,On Hold,2021-07-08 18:31:00
25420,65194,Screening,5.14,Advanced,2021-07-08 18:44:25
148195,259118,Screening,2.72,Advanced,2021-07-08 18:59:18
177656,363995,Screening,7.61,Rejected,2021-07-08 18:59:26
38393,111210,Technical 1,9.49,Advanced,2021-07-08 19:01:50
39055,125166,Technical 1,0.7,Advanced,2021-07-08 19:02:26
11076,28601,Technical 1,3.03,Advanced,2021-07-08 19:10:36
8399,79174,Technical 2,3.36,Advanced,2021-07-08 19:10:54
160179,113750,Screening,0.57,Advanced,2021-07-08 19:20:16
64616,285336,Technical 1,7.56,Advanced,2021-07-08 19:30:12
36220,241855,Screening,6.58,Advanced,2021-07-08 19:42:35
72565,78035,Managerial,6.78,Rejected,2021-07-08 19:59:29
145418,211824,Technical 1,6.86,Advanced,2021-07-08 20:23:28
63427,91066,Technical 2,2.65,Rejected,2021-07-08 20:24:32
94810,298491,Technical 1,6.87,Offered,2021-07-08 20:26:18
41762,6327,Technical 2,4.32,Offered,2021-07-08 20:40:59
132643,361928,HR,9.17,Rejected,2021-07-08 21:19:32
36518,209131,Technical 1,9.49,Rejected,2021-07-08 21:56:50
180787,194385,Screening,3.33,Advanced,2021-07-08 22:14:21
173299,178292,Technical 1,4.16,Offered,2021-07-08 22:16:27
21315,396416,Screening,8.95,Rejected,2021-07-08 22:29:25
92668,41181,Screening,1.32,On Hold,2021-07-08 22:39:15
596,14634,Technical 1,9.29,On Hold,2021-07-08 22:40:37
58706,256751,Managerial,3.4,Rejected,2021-07-08 22:56:13
8401,119766,Technical 2,6.75,Rejected,2021-07-08 23:18:20
69256,204894,Technical 2,2.19,On Hold,2021-07-08 23:21:34
72532,189168,Managerial,0.65,Rejected,2021-07-09 00:25:23
165956,226187,Screening,3.06,Advanced,2021-07-09 00:28:13
197844,291848,Screening,3.32,Rejected,2021-07-09 00:33:27
4801,26578,Screening,7.0,Advanced,2021-07-09 00:35:07
22367,316007,Technical 1,0.06,Rejected,2021-07-09 00:42:53
162091,210597,Technical 1,4.85,Rejected,2021-07-09 01:14:45
180483,362683,Technical 1,4.95,On Hold,2021-07-09 01:33:32
139227,24659,Technical 1,6.47,Rejected,2021-07-09 01:38:23
179274,29559,Screening,5.66,Advanced,2021-07-09 01:53:16
35505,63189,Technical 2,5.41,Rejected,2021-07-09 02:00:40
136567,287313,Technical 2,3.3,Rejected,2021-07-09 02:11:32
171789,204872,Technical 1,4.75,Rejected,2021-07-09 02:16:22
63805,121440,Technical 2,3.6,Rejected,2021-07-09 02:24:09
63537,346688,Technical 1,0.1,Advanced,2021-07-09 02:35:44
189233,45723,Screening,4.92,Rejected,2021-07-09 02:42:59
6136,295243,Technical 2,5.53,Offered,2021-07-09 02:51:37
64421,78665,Screening,3.51,Rejected,2021-07-09 02:55:06
184300,357708,Technical 1,1.35,Offered,2021-07-09 03:18:29
24230,313481,Technical 1,9.11,Offered,2021-07-09 03:32:42
138095,141449,HR,5.15,Advanced,2021-07-09 03:36:16
36948,387103,Technical 2,1.63,Advanced,2021-07-09 03:48:55
187279,322442,Technical 2,8.84,Rejected,2021-07-09 03:59:54
155545,252056,Screening,2.38,Advanced,2021-07-09 04:02:16
64245,106669,Screening,2.81,Offered,2021-07-09 04:10:58
115683,194799,Screening,2.64,Rejected,2021-07-09 04:11:36
122158,292181,Screening,5.15,Advanced,2021-07-09 04:13:20
38951,225989,Technical 1,1.21,Advanced,2021-07-09 04:16:33
86076,20714,HR,2.28,On Hold,2021-07-09 04:26:36
105914,235666,Technical 1,9.68,On Hold,2021-07-09 04:36:56
32637,237235,HR,3.14,Rejected,2021-07-09 04:52:10
74363,318324,Technical 1,9.28,Rejected,2021-07-09 05:07:19
49869,63227,Technical 2,9.26,Advanced,2021-07-09 05:10:44
62117,108683,Technical 1,6.81,Rejected,2021-07-09 05:20:47
64085,123856,Technical 1,5.16,On Hold,2021-07-09 05:48:40
14602,18123,Technical 2,4.98,Rejected,2021-07-09 06:13:55
97316,48275,Screening,4.88,Advanced,2021-07-09 06:20:06
154348,231919,Technical 1,5.97,Advanced,2021-07-09 07:22:26
179147,137668,Technical 1,1.52,Advanced,2021-07-09 07:29:32
24408,223370,HR,0.68,Rejected,2021-07-09 07:45:03
31821,371324,Technical 2,0.03,Rejected,2021-07-09 07:51:47
168631,327051,Screening,4.56,Advanced,2021-07-09 08:25:21
166608,307362,Screening,9.35,On Hold,2021-07-09 08:54:17
136853,130159,Technical 1,5.44,Offered,2021-07-09 09:14:44
62663,359701,Screening,5.77,Rejected,2021-07-09 09:20:06
109947,152978,Technical 1,8.0,Offered,2021-07-09 09:35:15
68396,350005,Screening,2.5,Rejected,2021-07-09 10:14:29
17334,181205,Screening,0.27,Offered,2021-07-09 10:16:16
114100,44856,Screening,2.63,Rejected,2021-07-09 10:16:28
121054,309127,Technical 2,2.42,Advanced,2021-07-09 11:14:06
75058,110796,Technical 2,3.34,Advanced,2021-07-09 11:32:01
37422,208326,Managerial,6.26,Advanced,2021-07-09 11:40:41
170541,318492,Technical 1,8.34,Rejected,2021-07-09 11:41:03
67780,230516,Technical 1,7.9,Rejected,2021-07-09 11:45:37
91380,282246,Screening,9.4,Advanced,2021-07-09 12:24:05
95991,60431,Technical 2,8.24,Rejected,2021-07-09 12:25:50
92682,145591,Technical 1,8.06,Offered,2021-07-09 12:41:42
108607,14060,HR,6.11,Rejected,2021-07-09 12:54:12
150600,244422,Technical 1,3.47,Rejected,2021-07-09 13:07:14
166391,179194,Technical 1,4.4,Rejected,2021-07-09 13:29:46
85105,27315,Technical 1,7.72,Advanced,2021-07-09 13:32:56
109031,339813,Technical 1,8.24,Rejected,2021-07-09 13:56:03
154601,128380,HR,3.95,Offered,2021-07-09 13:56:06
104542,305149,Technical 1,3.77,Advanced,2021-07-09 14:39:35
165004,339853,Managerial,7.07,Rejected,2021-07-09 15:47:33
40952,159488,Screening,9.73,Advanced,2021-07-09 15:52:14
131529,396635,Managerial,6.96,Offered,2021-07-09 16:08:16
164475,388728,Technical 1,0.33,Rejected,2021-07-09 16:11:47
175192,61314,Screening,8.88,Rejected,2021-07-09 16:49:45
160569,160495,Screening,0.63,Advanced,2021-07-09 17:02:05
64540,185781,Screening,7.09,Advanced,2021-07-09 17:11:42
181652,366890,Managerial,9.04,Advanced,2021-07-09 17:35:30
48356,109021,Managerial,4.07,Offered,2021-07-09 17:46:50
110485,48793,HR,3.05,Rejected,2021-07-09 18:42:38
146887,189536,Technical 1,5.59,Advanced,2021-07-09 18:57:41
199982,225483,Technical 1,3.3,Rejected,2021-07-09 19:05:24
12218,102895,Technical 1,7.3,Advanced,2021-07-09 19:38:28
142692,73899,Screening,3.06,Rejected,2021-07-09 19:41:57
26776,117603,Technical 1,8.06,Advanced,2021-07-09 20:28:07
184292,73426,Managerial,0.55,Rejected,2021-07-09 20:35:39
131514,315277,Screening,2.93,Rejected,2021-07-09 20:43:50
100625,107509,Screening,9.74,Rejected,2021-07-09 21:01:16
187896,87339,Technical 1,3.48,Rejected,2021-07-09 21:09:23
17353,350395,Technical 1,5.08,Rejected,2021-07-09 21:14:54
35059,173624,Technical 2,6.63,Advanced,2021-07-09 21:20:52
146620,369059,Screening,8.05,Rejected,2021-07-09 21:31:12
61844,341495,Screening,9.83,Rejected,2021-07-09 21:39:16
29932,157957,Technical 2,8.88,Rejected,2021-07-09 21:40:17
28051,211192,Technical 2,0.29,Offered,2021-07-09 22:06:45
43627,26637,Screening,6.47,Rejected,2021-07-09 22:40:28
128269,101419,Technical 2,5.82,Rejected,2021-07-09 22:42:58
103634,155382,Technical 1,3.01,Rejected,2021-07-09 22:58:58
197880,303964,Technical 2,8.1,Offered,2021-07-09 23:22:27
79617,64874,Technical 1,6.93,Offered,2021-07-09 23:30:23
168302,5401,Screening,5.87,Rejected,2021-07-09 23:50:22
29678,387184,Technical 1,6.43,Rejected,2021-07-09 23:59:20
171653,113735,Screening,7.31,Rejected,2021-07-10 00:03:52
31490,220771,Screening,7.87,Rejected,2021-07-10 00:28:53
118468,156426,Technical 1,7.17,Offered,2021-07-10 00:33:03
78295,321286,HR,7.94,Advanced,2021-07-10 00:35:18
132210,204739,Screening,9.99,Rejected,2021-07-10 01:16:40
16977,177285,Technical 2,5.82,Rejected,2021-07-10 01:21:45
56898,345191,Screening,5.07,Offered,2021-07-10 01:40:35
57785,288174,Screening,3.26,Rejected,2021-07-10 01:40:54
193676,389035,HR,9.32,On Hold,2021-07-10 01:48:53
141124,7834,Technical 1,4.6,Advanced,2021-07-10 02:32:22
85641,340017,Screening,7.71,Rejected,2021-07-10 02:37:16
28911,42147,Technical 1,4.4,Rejected,2021-07-10 02:43:21
15754,84259,HR,9.21,On Hold,2021-07-10 02:43:56
16943,362013,Technical 1,4.37,Offered,2021-07-10 03:04:55
131914,21937,Screening,7.54,Rejected,2021-07-10 04:02:26
188861,189806,Technical 1,5.14,Advanced,2021-07-10 04:11:43
128758,108347,Technical 2,9.83,Offered,2021-07-10 04:27:56
182351,52520,Technical 1,6.73,Advanced,2021-07-10 04:32:56
26005,134225,Technical 2,7.21,Advanced,2021-07-10 04:38:48
136460,51983,Technical 1,3.42,Advanced,2021-07-10 05:15:32
118288,137961,Technical 1,8.8,Rejected,2021-07-10 06:33:07
49031,226817,Screening,4.64,Rejected,2021-07-10 07:02:37
46135,77513,Screening,4.24,Advanced,2021-07-10 07:33:41
184020,394101,Screening,2.62,Rejected,2021-07-10 08:57:34
187376,301523,Technical 2,4.3,Advanced,2021-07-10 09:25:32
77429,352044,Screening,9.42,Advanced,2021-07-10 09:37:35
396,245643,Technical 1,8.79,Rejected,2021-07-10 09:43:23
37812,27744,Technical 1,3.98,Rejected,2021-07-10 09:45:47
107032,72547,Technical 1,5.6,Rejected,2021-07-10 10:01:08
73369,198400,Technical 1,0.52,Advanced,2021-07-10 10:22:24
824,18863,Technical 1,9.9,Advanced,2021-07-10 10:30:11
93469,363674,Technical 2,8.74,Advanced,2021-07-10 10:42:32
66484,284598,Screening,0.35,Rejected,2021-07-10 10:53:20
104844,195859,Managerial,8.99,Advanced,2021-07-10 10:57:23
166359,650,Technical 2,7.72,Offered,2021-07-10 11:16:58
45977,204725,Technical 1,0.97,Advanced,2021-07-10 11:22:45
198214,227509,Technical 1,0.1,On Hold,2021-07-10 11:25:48
93889,312311,Technical 1,0.49,Offered,2021-07-10 11:47:16
67572,378740,Technical 1,6.81,On Hold,2021-07-10 11:48:16
112292,305473,Screening,2.35,Offered,2021-07-10 12:10:03
180032,140453,Screening,0.98,Rejected,2021-07-10 12:19:58
9972,181184,Technical 1,3.07,Rejected,2021-07-10 12:21:13
81264,266755,Technical 1,6.21,Advanced,2021-07-10 12:39:11
71157,329290,Managerial,7.39,Rejected,2021-07-10 14:10:57
183511,177146,Screening,7.8,Rejected,2021-07-10 14:18:25
117449,55051,Screening,9.66,Offered,2021-07-10 15:30:45
10415,385950,Managerial,0.48,Rejected,2021-07-10 15:47:05
68240,169750,Screening,5.86,Rejected,2021-07-10 16:03:25
116536,88383,Managerial,3.71,Advanced,2021-07-10 16:50:13
134389,81437,Technical 1,1.6,Rejected,2021-07-10 17:39:53
193041,112312,Technical 1,4.29,Rejected,2021-07-10 18:09:13
146615,46743,Technical 1,4.91,Advanced,2021-07-10 18:20:28
108266,194451,Technical 1,9.6,Advanced,2021-07-10 19:00:53
110632,355173,Technical 1,3.13,Rejected,2021-07-10 19:29:59
45904,8294,Screening,4.5,On Hold,2021-07-10 19:33:26
152526,37739,Technical 2,4.24,Advanced,2021-07-10 19:46:29
103506,124922,Managerial,2.18,Advanced,2021-07-10 20:30:06
78315,233970,Technical 1,6.33,Offered,2021-07-10 20:45:41
147372,162555,Screening,2.21,Rejected,2021-07-10 21:26:17
96380,49646,Screening,0.77,Offered,2021-07-10 21:48:20
103286,208973,Screening,4.74,Rejected,2021-07-10 21:52:28
24023,236503,Screening,0.64,Rejected,2021-07-10 22:06:00
120270,142951,Screening,4.77,Advanced,2021-07-10 22:11:09
23625,268193,Screening,1.55,Rejected,2021-07-10 22:32:56
116351,199507,Managerial,4.42,Rejected,2021-07-10 22:49:44
139857,172085,HR,9.02,Advanced,2021-07-10 23:00:19
126956,79361,Screening,1.66,Rejected,2021-07-10 23:05:35
39577,369431,Technical 1,8.63,Offered,2021-07-10 23:37:09
23675,208261,Managerial,3.12,Offered,2021-07-11 00:20:00
132559,369285,Technical 1,6.43,Advanced,2021-07-11 00:20:04
195858,249320,Technical 2,8.56,Offered,2021-07-11 00:47:59
22228,45869,Technical 2,5.86,Advanced,2021-07-11 01:15:13
63525,174147,HR,1.38,Advanced,2021-07-11 02:01:02
40336,398952,Screening,3.16,Rejected,2021-07-11 02:11:50
166219,343459,Technical 2,7.84,Advanced,2021-07-11 02:15:28
148646,132255,Screening,6.36,Advanced,2021-07-11 02:16:17
177482,66326,Technical 2,6.47,Rejected,2021-07-11 02:24:14
91622,12518,Screening,4.21,Offered,2021-07-11 02:31:18
176388,304268,Technical 1,5.27,Rejected,2021-07-11 02:32:39
162285,92527,Screening,1.08,Rejected,2021-07-11 02:37:07
146666,70827,Technical 1,0.14,Rejected,2021-07-11 02:39:43
148264,254520,HR,2.62,Rejected,2021-07-11 02:58:03
42437,77316,Technical 2,4.2,Offered,2021-07-11 03:08:09
107687,14779,Technical 1,9.98,Offered,2021-07-11 03:46:41
9645,379284,Technical 2,7.66,Advanced,2021-07-11 03:49:51
20725,281882,Technical 2,0.14,Rejected,2021-07-11 04:01:32
14864,159971,Technical 1,0.43,Advanced,2021-07-11 04:26:08
170655,303513,Technical 2,1.68,Rejected,2021-07-11 04:26:14
130063,298494,Technical 1,8.22,Rejected,2021-07-11 04:43:19
36509,175122,Screening,7.93,Offered,2021-07-11 04:45:01
65986,343183,Technical 1,5.3,Offered,2021-07-11 05:59:09
14009,367435,Technical 1,9.88,On Hold,2021-07-11 06:33:31
152086,77071,Screening,0.82,Rejected,2021-07-11 06:47:29
117615,208446,Technical 1,8.49,On Hold,2021-07-11 06:49:44
39163,168734,Screening,1.6,Rejected,2021-07-11 06:49:50
24859,284336,Technical 2,5.25,Advanced,2021-07-11 07:02:17
113064,211900,Screening,4.67,Rejected,2021-07-11 07:18:45
195478,116841,HR,5.68,Advanced,2021-07-11 07:30:36
5118,201955,Technical 1,4.44,Advanced,2021-07-11 07:45:26
94459,182730,Technical 2,1.17,Advanced,2021-07-11 07:59:57
128914,74302,Screening,3.07,Rejected,2021-07-11 08:57:08
3075,72235,Technical 1,0.25,Advanced,2021-07-11 08:59:38
22843,21947,Technical 1,1.97,Offered,2021-07-11 09:02:10
76762,29348,HR,5.32,Offered,2021-07-11 09:04:42
4819,60918,Technical 1,9.4,Rejected,2021-07-11 09:27:32
135994,13632,Technical 1,1.55,Rejected,2021-07-11 09:34:11
132449,178516,Screening,4.82,Rejected,2021-07-11 09:38:40
94603,178969,Technical 2,1.86,Offered,2021-07-11 09:57:22
27194,188283,Technical 1,4.15,Advanced,2021-07-11 09:57:46
12838,27989,Technical 1,8.45,Advanced,2021-07-11 10:09:59
160121,367283,Managerial,0.13,Rejected,2021-07-11 10:13:06
117521,290999,Screening,9.1,Rejected,2021-07-11 10:18:00
73359,57966,Managerial,3.46,Offered,2021-07-11 10:44:13
51190,143861,Technical 1,6.37,Rejected,2021-07-11 10:49:59
97033,159335,Screening,0.15,On Hold,2021-07-11 11:00:43
78798,88260,Screening,7.77,Offered,2021-07-11 11:01:36
150302,194234,Technical 1,4.85,Rejected,2021-07-11 11:47:32
191109,259743,Technical 2,2.12,Advanced,2021-07-11 11:57:47
40459,267702,Screening,9.55,Rejected,2021-07-11 11:59:22
132974,268856,Technical 1,4.05,Rejected,2021-07-11 12:05:59
60053,378888,Screening,5.13,Advanced,2021-07-11 12:09:06
74744,85275,Screening,8.22,Rejected,2021-07-11 12:44:52
11649,152812,Technical 2,7.1,Advanced,2021-07-11 12:54:05
46909,75268,Technical 1,3.79,On Hold,2021-07-11 13:01:00
18776,149315,Managerial,3.93,Rejected,2021-07-11 14:34:37
85167,23483,Technical 2,8.26,Rejected,2021-07-11 15:33:15
60231,231203,Screening,7.04,Rejected,2021-07-11 15:39:39
163222,353502,Screening,4.6,Rejected,2021-07-11 16:22:19
56110,279009,Technical 1,9.36,Advanced,2021-07-11 16:26:39
193438,275714,Technical 2,5.83,Offered,2021-07-11 16:27:37
76694,32994,Technical 1,7.07,On Hold,2021-07-11 16:29:03
172157,230597,Screening,7.2,Advanced,2021-07-11 16:37:55
37323,379088,Screening,6.81,Rejected,2021-07-11 17:01:45
126752,155159,Technical 1,8.78,Rejected,2021-07-11 17:08:58
44065,185255,Screening,1.64,Offered,2021-07-11 17:12:37
152826,280189,Technical 2,7.88,On Hold,2021-07-11 17:49:21
124650,87839,Screening,0.62,Rejected,2021-07-11 17:56:00
9615,218966,Technical 1,8.82,Offered,2021-07-11 18:30:22
155258,81867,Technical 2,7.04,Rejected,2021-07-11 18:31:49
124787,265089,Screening,6.62,Advanced,2021-07-11 18:39:00
17690,94651,Technical 2,3.21,Rejected,2021-07-11 19:39:46
170564,319379,Technical 1,7.24,Advanced,2021-07-11 20:10:42
116605,63827,Screening,0.45,Rejected,2021-07-11 20:13:41
180074,263727,Screening,0.17,Rejected,2021-07-11 20:44:10
131553,208335,Screening,1.62,Advanced,2021-07-11 20:53:25
143035,163034,Technical 1,0.38,On Hold,2021-07-11 20:56:03
116646,122813,Screening,2.34,Rejected,2021-07-11 21:17:21
182820,133005,Technical 1,9.99,Advanced,2021-07-11 22:05:35
79671,208759,Screening,5.08,Rejected,2021-07-11 22:14:12
160311,236789,Technical 1,5.83,Advanced,2021-07-11 22:30:28
99368,394905,Technical 1,7.78,Rejected,2021-07-11 22:40:27
64199,341878,Managerial,2.26,Rejected,2021-07-11 23:04:20
59982,221297,Managerial,4.33,Advanced,2021-07-11 23:20:18
173885,91979,HR,3.44,Rejected,2021-07-12 00:54:11
62867,57591,Screening,1.98,Rejected,2021-07-12 01:17:03
164961,190639,Technical 2,2.03,Rejected,2021-07-12 01:41:49
68306,100330,Managerial,4.85,Advanced,2021-07-12 02:18:05
93937,297511,Technical 2,4.71,Advanced,2021-07-12 03:04:23
181792,80638,Technical 2,5.73,Advanced,2021-07-12 03:45:51
153913,191609,Technical 1,4.28,Rejected,2021-07-12 04:59:30
127860,1066,Screening,7.57,Rejected,2021-07-12 05:12:46
75216,273389,Technical 1,6.0,Rejected,2021-07-12 05:15:41
31196,340499,Technical 1,1.87,Advanced,2021-07-12 05:32:00
30198,182750,Screening,0.97,Rejected,2021-07-12 05:43:44
181829,190119,Technical 1,8.04,Rejected,2021-07-12 05:53:44
168856,42628,Technical 1,9.62,Advanced,2021-07-12 05:55:17
7948,171397,Technical 1,4.33,Rejected,2021-07-12 06:11:55
143057,382678,Technical 1,5.25,Offered,2021-07-12 06:21:55
189107,243357,Technical 2,3.0,Advanced,2021-07-12 06:35:25
98410,314566,Technical 1,3.73,Rejected,2021-07-12 06:42:33
79455,153451,HR,2.94,Advanced,2021-07-12 06:50:27
132018,45746,Screening,5.51,Rejected,2021-07-12 06:53:18
159838,273012,Technical 1,1.32,Advanced,2021-07-12 06:57:16
150912,9934,Technical 1,5.95,Rejected,2021-07-12 06:58:12
37157,150756,Technical 1,3.96,Offered,2021-07-12 07:03:04
157687,378118,Technical 1,7.91,Rejected,2021-07-12 07:03:33
23792,123100,Screening,9.75,Advanced,2021-07-12 07:09:15
58525,330946,Screening,3.59,Rejected,2021-07-12 07:20:27
112916,215024,Technical 1,8.66,Rejected,2021-07-12 07:30:45
112247,308840,Screening,3.28,Rejected,2021-07-12 07:37:30
8764,142170,Technical 1,7.73,Advanced,2021-07-12 08:10:19
41604,272199,Technical 2,6.68,Rejected,2021-07-12 08:21:58
13459,42660,Technical 2,5.08,Rejected,2021-07-12 08:27:22
187181,303996,Managerial,6.69,On Hold,2021-07-12 08:49:36
172358,355533,Technical 1,0.79,Offered,2021-07-12 10:21:49
45275,232975,Technical 2,4.14,Offered,2021-07-12 10:27:21
20230,148263,Screening,8.9,Rejected,2021-07-12 10:48:56
113455,341107,Technical 2,0.31,Advanced,2021-07-12 11:05:55
141770,49134,Technical 1,0.58,Advanced,2021-07-12 11:12:52
11214,38763,Screening,3.66,Rejected,2021-07-12 11:36:36
107605,124497,Screening,6.19,Offered,2021-07-12 11:52:11
83893,362127,Screening,5.77,Rejected,2021-07-12 12:00:53
115520,73602,HR,9.63,Rejected,2021-07-12 12:26:21
20317,163987,Technical 1,7.0,Rejected,2021-07-12 12:51:20
112418,42593,Technical 1,9.68,Advanced,2021-07-12 13:12:06
180521,43140,Technical 2,2.52,Advanced,2021-07-12 14:03:38
19370,303642,Screening,6.21,Rejected,2021-07-12 14:11:51
180278,68058,Technical 2,2.62,Rejected,2021-07-12 14:37:09
89132,338978,Screening,1.83,Advanced,2021-07-12 14:43:30
48918,301260,HR,7.3,On Hold,2021-07-12 14:57:15
23836,137726,HR,6.39,Offered,2021-07-12 14:59:37
86676,206061,Technical 2,2.46,Rejected,2021-07-12 15:13:03
54963,347712,Screening,3.9,Advanced,2021-07-12 15:22:21
120587,181663,Technical 2,3.22,Advanced,2021-07-12 15:36:53
50398,159133,Screening,3.85,Offered,2021-07-12 15:47:18
50000,40075,Technical 1,6.97,Advanced,2021-07-12 16:28:19
63851,375426,Managerial,3.79,Advanced,2021-07-12 17:33:07
71803,261147,Screening,5.26,Offered,2021-07-12 17:58:49
21269,47834,Technical 1,6.91,On Hold,2021-07-12 18:05:36
51629,309053,Technical 1,3.46,Rejected,2021-07-12 18:19:36
76556,323110,Managerial,5.24,Rejected,2021-07-12 18:27:06
84433,370335,Screening,0.1,Rejected,2021-07-12 18:45:07
141282,397014,Technical 1,8.97,On Hold,2021-07-12 19:03:24
91559,171021,Screening,9.79,Rejected,2021-07-12 19:34:47
54606,220150,Technical 1,2.84,Advanced,2021-07-12 19:46:20
67064,316637,Technical 1,4.37,Rejected,2021-07-12 19:46:25
89234,10904,Technical 1,9.29,Rejected,2021-07-12 19:48:12
187197,220740,Screening,1.43,Advanced,2021-07-12 20:32:38
22164,55847,Managerial,6.51,Advanced,2021-07-12 20:54:09
44591,39288,Screening,3.5,Rejected,2021-07-12 20:55:22
101743,227920,Technical 2,4.92,Offered,2021-07-12 21:10:28
24070,93934,Technical 2,6.82,Advanced,2021-07-12 21:16:57
21451,28433,Managerial,6.3,Advanced,2021-07-12 21:31:00
42228,33716,Managerial,3.97,Advanced,2021-07-12 21:31:57
174955,300990,Technical 2,3.45,Offered,2021-07-12 21:39:26
101499,159889,Technical 1,7.23,Rejected,2021-07-12 21:47:43
55020,337260,Screening,1.1,Advanced,2021-07-12 22:01:44
167910,376340,Technical 2,8.0,Offered,2021-07-12 22:18:42
65358,295879,HR,2.0,Offered,2021-07-12 22:39:56
144446,358711,Technical 1,1.08,Rejected,2021-07-12 22:58:46
140276,190421,Screening,2.92,Offered,2021-07-12 23:42:02
