employee_id,application_id,company_id,department,role_family,join_date,monthly_salary_lakhs,work_mode,manager_flag
23615,283443,129,IT,Data Engineering,2019-02-23 12:09:09,1.053,Onsite,0
23616,205148,150,Support,Data Science,2019-06-23 18:03:04,2.044,Onsite,0
23617,64466,9,Support,Data Engineering,2024-07-18 09:12:57,0.674,Onsite,0
23618,128483,30,HR,Software Engineering,2026-01-26 05:04:45,3.288,Hybrid,0
23619,133096,101,Sales,Software Engineering,2022-07-17 12:50:43,1.589,Onsite,1
23620,201183,20,HR,Cybersecurity,2023-05-10 16:22:31,2.025,Onsite,0
23621,360898,165,Sales,Business Analytics,2022-10-14 21:05:56,2.119,Onsite,0
23622,27902,75,Operations,Cybersecurity,2020-12-26 23:52:35,1.76,Hybrid,0
23623,144646,63,IT,Cybersecurity,2025-07-28 07:33:02,2.893,Onsite,0
23624,241350,117,Marketing,DevOps,2021-07-29 07:47:20,0.929,Onsite,0
23625,360635,146,IT,DevOps,2019-10-14 22:02:35,0.499,Onsite,0
23626,383259,48,Finance,Cybersecurity,2020-07-22 04:41:28,1.744,Onsite,0
23627,275076,69,HR,MLOps,2025-11-10 05:40:55,3.117,Remote,0
23628,225925,61,HR,Cybersecurity,2024-05-07 04:35:48,3.148,Onsite,0
23629,32140,184,Engineering,Product Management,2024-06-14 04:04:42,1.241,Onsite,0
23630,398068,33,Sales,Machine Learning,2024-12-03 03:34:15,3.318,Hybrid,0
23631,395506,135,HR,Quality Assurance,2024-08-25 00:41:20,1.451,Remote,0
23632,58837,37,Support,Cybersecurity,2021-09-23 20:53:03,1.923,Remote,0
23633,272627,134,Operations,Data Engineering,2023-03-15 12:55:42,3.716,Onsite,0
23634,37137,46,Product,Software Engineering,2023-05-01 15:02:01,3.204,Hybrid,0
23635,199280,26,Product,Business Analytics,2025-02-07 03:58:10,1.005,Hybrid,0
23636,380438,192,Data,Business Analytics,2023-12-27 22:01:12,1.346,Onsite,0
23637,374698,145,Engineering,Quality Assurance,2021-10-24 15:30:13,1.872,Onsite,0
23638,314799,97,Operations,Business Analytics,2023-12-10 14:52:35,2.4,Hybrid,0
23639,226785,129,Operations,Software Engineering,2023-04-01 02:57:24,0.776,Remote,0
23640,57435,1,Data,Machine Learning,2022-01-14 05:46:33,0.927,Onsite,0
23641,329816,168,Marketing,Business Analytics,2025-10-13 04:48:10,1.092,Onsite,0
23642,360262,123,HR,Quality Assurance,2021-04-26 03:54:17,2.758,Remote,0
23643,309266,12,Product,DevOps,2024-10-07 23:50:04,0.965,Remote,0
23644,274835,106,HR,MLOps,2020-09-19 18:33:35,3.264,Remote,0
23645,266290,59,IT,Data Science,2020-03-18 21:26:08,2.707,Onsite,1
23646,65676,145,Engineering,MLOps,2025-04-24 04:05:35,1.035,Onsite,0
23647,288329,55,Engineering,Product Management,2026-01-01 23:33:12,1.376,Onsite,0
23648,145930,95,IT,Machine Learning,2019-03-18 07:16:39,3.851,Hybrid,0
23649,236261,99,Marketing,Product Management,2020-03-15 20:38:22,0.383,Onsite,0
23650,27757,193,Operations,Business Analytics,2020-09-29 22:50:33,1.576,Onsite,0
23651,376968,58,IT,Quality Assurance,2023-11-14 10:55:30,2.787,Onsite,0
23652,135035,197,Marketing,Cybersecurity,2025-02-23 03:16:30,1.523,Remote,0
23653,84910,186,Product,DevOps,2019-08-05 17:17:05,3.239,Onsite,1
23654,170832,128,IT,Machine Learning,2019-06-29 03:57:51,1.273,Hybrid,0
23655,146841,41,Marketing,Software Engineering,2021-09-04 21:22:46,1.872,Onsite,1
23656,47912,47,Engineering,Product Management,2022-07-06 07:56:46,2.114,Remote,0
23657,146266,141,Engineering,MLOps,2021-12-09 03:58:56,2.709,Hybrid,0
23658,121990,195,Finance,Data Engineering,2022-06-11 03:17:40,3.805,Hybrid,0
23659,18132,110,IT,Cybersecurity,2023-08-07 07:17:00,1.042,Onsite,0
23660,282630,126,Product,Product Management,2020-11-17 11:27:43,1.035,Onsite,0
23661,282865,174,Sales,Data Science,2022-01-19 21:57:07,1.848,Onsite,0
23662,207951,132,IT,Business Analytics,2025-06-10 16:22:24,2.402,Onsite,0
23663,379431,55,Sales,Data Engineering,2021-04-21 03:47:53,1.516,Hybrid,0
23664,111286,15,Operations,Product Management,2025-12-30 06:40:40,1.189,Hybrid,0
23665,305965,159,Data,Quality Assurance,2024-10-16 02:23:09,1.97,Onsite,0
23666,165596,148,HR,Machine Learning,2026-01-26 18:46:43,2.768,Remote,0
23667,87821,130,Marketing,DevOps,2019-02-17 19:15:27,1.202,Onsite,0
23668,291421,146,Operations,Data Science,2023-07-25 23:52:30,1.705,Onsite,0
23669,146493,96,Product,DevOps,2020-09-01 10:14:12,3.981,Onsite,0
23670,205255,72,HR,Software Engineering,2019-08-08 23:56:13,1.0,Remote,0
23671,61265,143,IT,Product Management,2021-04-24 20:53:27,3.703,Onsite,0
23672,258621,120,Operations,Business Analytics,2024-05-07 20:33:32,3.32,Hybrid,0
23673,11615,86,Sales,Data Engineering,2021-01-31 07:45:55,2.787,Onsite,0
23674,275675,167,Support,Cybersecurity,2021-02-18 05:56:28,1.948,Onsite,0
23675,40403,172,Engineering,Software Engineering,2025-12-23 02:20:30,1.105,Onsite,1
23676,41332,143,Support,MLOps,2021-06-14 19:07:21,3.518,Onsite,0
23677,172048,54,Operations,Software Engineering,2025-01-06 06:17:39,3.59,Onsite,0
23678,2810,121,Operations,Data Science,2022-09-07 08:14:47,3.914,Onsite,0
23679,64827,74,Operations,Data Science,2022-09-21 00:10:21,0.852,Onsite,0
23680,9873,194,Operations,Software Engineering,2024-03-05 19:50:27,3.0,Onsite,0
23681,21448,20,Data,Cybersecurity,2023-01-08 23:08:22,1.483,Onsite,0
23682,140357,152,IT,Product Management,2020-03-08 15:52:05,3.475,Onsite,0
23683,89829,97,Finance,DevOps,2025-11-23 16:14:04,1.736,Remote,0
23684,171305,19,HR,MLOps,2026-02-01 00:03:45,2.067,Remote,0
23685,19316,155,Operations,Quality Assurance,2021-04-07 14:55:10,0.527,Hybrid,0
23686,326497,44,Support,Business Analytics,2024-12-24 12:10:52,3.622,Onsite,0
23687,394210,106,Engineering,MLOps,2022-12-20 22:47:32,2.926,Onsite,0
23688,193996,2,HR,Software Engineering,2019-11-10 01:22:23,3.81,Hybrid,0
23689,196678,82,Support,MLOps,2020-07-23 09:20:46,1.462,Hybrid,0
23690,172996,77,Finance,Cybersecurity,2019-07-16 02:10:00,3.523,Onsite,0
23691,193842,73,Engineering,Cybersecurity,2025-08-06 11:35:52,0.499,Hybrid,1
23692,142499,26,Operations,Data Science,2021-08-03 04:43:54,1.11,Onsite,0
23693,392396,162,Finance,Software Engineering,2022-03-23 11:01:55,1.415,Onsite,0
23694,170089,52,Support,Product Management,2019-08-08 08:03:10,3.564,Onsite,0
23695,53341,117,Operations,Data Science,2024-08-04 12:59:28,1.872,Onsite,0
23696,13389,200,IT,Cybersecurity,2024-04-06 04:55:36,0.663,Onsite,0
23697,19383,37,Marketing,Machine Learning,2020-06-05 03:46:05,3.863,Onsite,0
23698,135739,103,Data,Quality Assurance,2026-01-14 11:23:52,1.174,Remote,0
23699,197547,102,IT,Business Analytics,2023-10-17 10:44:15,3.123,Onsite,0
23700,104243,68,Finance,Business Analytics,2025-10-28 11:12:19,1.938,Hybrid,0
23701,158844,112,Engineering,Business Analytics,2019-01-27 09:35:00,2.551,Onsite,1
23702,43618,140,Operations,Product Management,2025-07-29 17:00:05,1.319,Remote,0
23703,73334,42,Marketing,Machine Learning,2024-04-28 04:10:17,0.638,Onsite,1
23704,216460,132,Finance,Data Science,2022-12-12 17:43:59,0.684,Onsite,0
23705,60809,85,Data,Data Engineering,2020-02-07 04:05:21,3.171,Onsite,0
23706,216310,77,Engineering,Machine Learning,2024-08-19 09:41:22,2.048,Hybrid,0
23707,383552,37,Operations,MLOps,2020-04-19 03:22:39,0.85,Onsite,0
23708,303682,16,Marketing,Machine Learning,2021-05-31 07:45:42,0.588,Remote,0
23709,251194,196,Marketing,Data Engineering,2021-06-06 10:08:01,1.469,Hybrid,0
23710,53219,10,Product,DevOps,2019-10-13 03:25:59,1.115,Hybrid,0
23711,17312,88,Engineering,Data Science,2023-01-10 03:06:52,2.814,Hybrid,0
23712,11264,39,Support,Machine Learning,2021-04-19 16:37:03,0.621,Hybrid,1
23713,103394,88,Support,DevOps,2023-03-22 21:15:21,1.416,Hybrid,0
23714,158330,143,HR,Software Engineering,2024-02-13 11:53:11,0.558,Onsite,0
23715,369568,83,Sales,Data Science,2024-03-22 08:36:40,3.487,Onsite,0
23716,234445,47,Operations,DevOps,2024-12-18 00:41:13,0.749,Remote,0
23717,96669,60,Data,Data Engineering,2021-03-19 08:16:39,2.784,Onsite,0
23718,144863,27,Product,Machine Learning,2022-01-23 18:30:40,3.111,Onsite,0
23719,46263,150,Engineering,Business Analytics,2021-01-30 19:34:22,2.749,Onsite,0
23720,238126,87,HR,Software Engineering,2024-05-19 10:07:22,2.252,Hybrid,0
23721,349146,12,IT,Business Analytics,2023-07-19 13:03:09,2.547,Onsite,0
23722,361303,61,Support,Machine Learning,2021-10-14 12:59:14,1.594,Onsite,0
23723,215355,83,Support,Data Engineering,2024-10-06 04:56:21,3.842,Onsite,0
23724,206475,139,Sales,Data Engineering,2023-09-11 16:46:05,1.437,Hybrid,0
23725,32534,180,Support,Machine Learning,2024-10-07 13:41:36,0.833,Onsite,0
23726,306616,94,Data,Cybersecurity,2022-07-03 11:57:31,3.516,Hybrid,0
23727,192459,91,Operations,Data Engineering,2021-06-29 04:39:15,1.464,Onsite,0
23728,198336,9,Marketing,Cybersecurity,2019-08-22 20:14:55,3.161,Onsite,0
23729,258403,27,Operations,Machine Learning,2019-11-23 16:06:25,2.761,Onsite,0
23730,125714,91,HR,Quality Assurance,2022-04-25 22:00:59,0.323,Onsite,0
23731,75954,97,Sales,Data Science,2022-12-13 10:47:42,1.65,Hybrid,0
23732,387668,123,Support,Product Management,2025-05-05 00:12:40,0.325,Hybrid,0
23733,323121,182,Marketing,MLOps,2020-10-23 02:46:40,2.633,Onsite,0
23734,94353,198,Product,MLOps,2024-09-15 17:10:55,3.788,Onsite,0
23735,375293,187,Engineering,Data Science,2022-08-03 05:21:34,2.008,Onsite,0
23736,178064,117,Marketing,Quality Assurance,2023-12-28 22:45:29,0.968,Remote,0
23737,21621,23,Data,Software Engineering,2023-12-24 06:30:36,3.921,Onsite,1
23738,147729,12,HR,DevOps,2023-02-07 23:27:41,2.959,Remote,0
23739,329018,68,Engineering,DevOps,2023-11-03 13:04:19,3.09,Onsite,0
23740,82552,147,Data,MLOps,2022-03-10 16:47:53,2.779,Remote,0
23741,179005,133,Operations,MLOps,2024-04-20 13:08:49,0.318,Remote,0
23742,366630,48,Marketing,MLOps,2025-11-05 04:36:31,1.863,Hybrid,0
23743,97456,167,Marketing,Data Engineering,2025-12-25 00:24:28,2.406,Onsite,0
23744,251914,34,Engineering,MLOps,2020-02-25 07:39:08,1.264,Hybrid,0
23745,374311,193,Marketing,DevOps,2022-09-29 02:14:01,1.685,Onsite,0
23746,168607,4,Sales,MLOps,2019-06-16 04:08:38,2.552,Onsite,0
23747,293749,28,HR,Cybersecurity,2020-02-16 08:02:35,1.017,Onsite,0
23748,118770,186,Operations,Machine Learning,2025-03-30 07:19:34,1.114,Remote,1
23749,184083,22,Engineering,Data Science,2023-09-05 03:19:50,2.351,Onsite,0
23750,165971,90,Data,MLOps,2019-08-28 21:35:14,1.113,Remote,0
23751,277223,142,Finance,Data Science,2025-10-15 07:19:17,2.261,Onsite,0
23752,391930,109,IT,Software Engineering,2021-10-03 18:37:36,3.359,Onsite,0
23753,329816,71,Data,Product Management,2024-03-03 19:40:21,1.047,Onsite,0
23754,290225,72,Sales,Business Analytics,2019-08-12 05:59:07,1.017,Hybrid,0
23755,71336,77,IT,Machine Learning,2022-02-13 17:01:27,1.566,Onsite,0
23756,355269,158,Product,Data Engineering,2022-12-20 11:52:05,0.894,Onsite,0
23757,31381,140,Support,Data Science,2021-06-19 04:45:26,3.155,Onsite,0
23758,231283,171,IT,DevOps,2022-12-23 12:20:10,1.355,Hybrid,0
23759,173880,154,Finance,Business Analytics,2025-10-29 03:58:42,1.406,Onsite,0
23760,89084,59,Data,Data Engineering,2019-06-28 04:27:53,2.483,Hybrid,0
23761,245060,92,Marketing,Data Science,2023-07-03 19:22:35,2.114,Onsite,0
23762,271591,149,Sales,Quality Assurance,2023-06-14 07:53:13,3.818,Onsite,0
23763,368295,200,Product,DevOps,2020-10-02 19:33:36,2.232,Hybrid,0
23764,214239,71,Marketing,Data Engineering,2019-03-08 03:41:32,3.263,Onsite,0
23765,223651,88,Support,Software Engineering,2025-10-15 07:16:47,1.511,Onsite,0
23766,390743,109,Sales,Cybersecurity,2019-03-16 12:52:18,2.237,Hybrid,0
23767,346543,9,Engineering,Machine Learning,2019-11-01 09:42:40,0.606,Onsite,0
23768,9423,169,Finance,Quality Assurance,2023-09-01 20:48:15,0.948,Onsite,0
23769,315360,126,Data,Software Engineering,2024-03-08 05:39:56,3.758,Onsite,0
23770,277005,112,Sales,DevOps,2020-03-29 10:11:04,1.474,Remote,0
23771,131803,155,IT,MLOps,2025-07-05 13:13:38,1.835,Remote,1
23772,214764,126,Marketing,Quality Assurance,2024-07-08 04:22:38,0.448,Onsite,0
23773,291231,151,Engineering,MLOps,2025-04-10 00:39:38,3.494,Hybrid,0
23774,141670,43,HR,DevOps,2021-11-25 03:41:38,2.658,Remote,0
23775,326513,190,Sales,DevOps,2019-02-17 08:49:18,2.991,Hybrid,1
23776,15573,70,Engineering,Quality Assurance,2020-11-15 03:34:35,2.722,Onsite,0
23777,386826,161,Engineering,Product Management,2021-11-07 12:50:56,1.643,Remote,0
23778,305403,161,Sales,DevOps,2019-09-20 16:13:31,1.094,Onsite,0
23779,323198,65,Support,Quality Assurance,2019-04-28 19:26:57,3.019,Hybrid,1
23780,389661,157,Operations,Data Science,2020-05-10 12:28:27,3.673,Onsite,0
23781,3816,7,Data,Cybersecurity,2025-02-16 18:49:42,3.241,Hybrid,0
23782,387693,13,Sales,DevOps,2025-06-03 22:50:27,3.553,Hybrid,0
23783,381046,193,Data,Software Engineering,2020-12-06 00:49:03,3.593,Onsite,0
23784,264103,152,IT,MLOps,2024-12-31 04:12:16,2.417,Onsite,0
23785,387630,46,Support,Machine Learning,2019-02-05 15:56:10,3.567,Onsite,0
23786,372002,19,HR,Product Management,2022-09-15 01:59:39,2.167,Onsite,0
23787,250347,197,Sales,Machine Learning,2024-08-07 04:06:32,1.114,Onsite,0
23788,312969,83,Sales,Business Analytics,2021-05-31 00:38:47,1.099,Onsite,1
23789,85635,108,Data,Quality Assurance,2023-01-16 15:21:00,2.566,Onsite,0
23790,212441,45,HR,Data Science,2025-04-19 08:49:24,3.429,Hybrid,0
23791,228484,72,Sales,DevOps,2019-07-25 14:03:10,2.255,Onsite,0
23792,214807,26,Data,DevOps,2023-05-27 09:13:48,2.904,Onsite,0
23793,22052,123,Engineering,Data Engineering,2019-09-12 06:25:22,3.627,Onsite,0
23794,48686,68,Finance,Data Science,2020-05-30 02:36:36,2.733,Onsite,1
23795,68447,44,Operations,Product Management,2024-09-28 18:52:40,0.808,Onsite,0
23796,44680,81,Marketing,DevOps,2024-05-06 10:21:20,2.946,Remote,0
23797,303863,147,Data,Product Management,2020-04-20 23:42:54,3.754,Hybrid,0
23798,140586,104,Operations,Software Engineering,2019-06-10 06:10:50,1.092,Onsite,0
23799,4510,144,Operations,MLOps,2025-11-02 03:07:41,3.163,Onsite,0
23800,378929,80,HR,Cybersecurity,2025-07-25 04:46:46,3.506,Hybrid,0
23801,388105,176,Support,Quality Assurance,2019-03-29 17:54:38,3.363,Onsite,0
23802,244536,160,Support,Machine Learning,2021-06-30 11:55:46,0.906,Hybrid,0
23803,126289,156,Operations,Product Management,2023-07-29 05:18:36,1.167,Hybrid,0
23804,36763,68,HR,Cybersecurity,2022-05-18 09:52:27,2.144,Remote,0
23805,294248,163,IT,Data Engineering,2022-09-15 20:42:35,2.292,Hybrid,0
23806,4471,67,Engineering,Quality Assurance,2021-01-19 17:16:36,1.901,Onsite,0
23807,338320,24,Engineering,Data Engineering,2022-09-29 18:49:44,2.915,Onsite,0
23808,178177,193,Sales,MLOps,2025-08-11 08:21:37,3.482,Onsite,0
23809,74137,31,HR,Data Engineering,2025-04-13 22:09:45,2.077,Onsite,0
23810,195860,83,Finance,Business Analytics,2025-03-18 08:24:55,1.881,Onsite,0
23811,34270,97,IT,Data Science,2023-10-22 09:12:21,2.245,Hybrid,0
23812,159989,85,Finance,Data Engineering,2020-05-26 12:53:08,0.957,Onsite,1
23813,178967,113,Operations,Machine Learning,2022-09-15 03:08:43,2.295,Remote,0
23814,375441,190,Product,Data Engineering,2021-07-26 09:37:09,2.364,Hybrid,0
23815,62747,124,Finance,Product Management,2022-08-01 16:17:22,1.687,Onsite,0
23816,315287,47,Marketing,Product Management,2023-09-30 12:33:48,0.579,Onsite,1
23817,373219,179,Finance,Cybersecurity,2020-05-31 07:25:20,3.865,Hybrid,0
23818,382187,71,Operations,Product Management,2020-05-24 00:52:44,1.794,Onsite,1
23819,391436,60,Finance,Quality Assurance,2024-08-19 14:05:26,0.818,Onsite,0
23820,382200,37,Finance,Data Science,2025-09-25 14:00:57,3.834,Onsite,0
23821,34325,78,Marketing,Product Management,2019-08-28 04:13:46,1.874,Onsite,0
23822,74023,134,Operations,MLOps,2022-11-14 07:07:05,3.712,Onsite,0
23823,72768,152,IT,Data Science,2019-07-02 01:38:29,0.648,Hybrid,0
23824,24238,98,Engineering,MLOps,2022-12-08 21:57:44,2.218,Onsite,0
23825,172799,19,Marketing,Quality Assurance,2023-12-04 15:56:49,2.581,Remote,0
23826,368171,11,IT,Machine Learning,2023-12-01 08:46:11,1.856,Onsite,0
23827,303936,160,IT,Business Analytics,2020-11-28 03:50:39,0.65,Onsite,1
23828,349466,62,Support,Machine Learning,2022-02-13 08:03:39,1.721,Onsite,0
23829,125644,99,HR,Product Management,2024-12-02 23:18:51,1.537,Onsite,0
23830,215923,53,Engineering,Cybersecurity,2022-03-08 12:38:37,0.525,Hybrid,0
23831,308581,164,Product,Software Engineering,2023-03-03 02:08:47,0.829,Hybrid,0
23832,146578,165,Finance,Cybersecurity,2021-04-20 08:26:02,3.417,Onsite,0
23833,196142,24,HR,DevOps,2023-08-19 09:27:39,3.519,Hybrid,0
23834,273048,89,HR,Business Analytics,2020-12-23 18:07:34,3.084,Hybrid,1
23835,22869,33,Data,Data Engineering,2022-08-11 18:46:28,1.234,Onsite,0
23836,92121,192,HR,Software Engineering,2024-11-16 05:47:32,2.949,Onsite,0
23837,84750,72,Operations,Data Engineering,2023-09-24 17:37:26,2.831,Remote,0
23838,136505,168,Support,Software Engineering,2021-10-01 05:12:26,3.283,Hybrid,0
23839,326801,89,Marketing,Business Analytics,2019-06-16 14:37:17,0.433,Onsite,0
23840,153312,125,Support,Machine Learning,2023-07-17 05:56:13,1.32,Onsite,1
23841,162972,78,IT,Data Science,2023-04-16 04:19:23,2.177,Onsite,0
23842,167988,140,Data,Machine Learning,2024-10-14 06:43:04,1.319,Onsite,0
23843,372965,146,Operations,Data Science,2020-07-13 03:10:47,1.549,Onsite,1
23844,146968,54,Operations,Product Management,2021-05-12 15:25:12,2.1,Onsite,0
23845,181485,156,HR,Quality Assurance,2020-01-24 00:17:32,1.158,Onsite,0
23846,215267,57,IT,MLOps,2022-10-01 09:39:34,0.804,Onsite,0
23847,399673,9,Finance,Data Science,2021-06-11 01:18:26,0.332,Onsite,0
23848,388843,81,Finance,Cybersecurity,2019-04-09 01:12:38,0.261,Onsite,0
23849,57172,67,Sales,Quality Assurance,2022-04-12 15:09:13,0.564,Hybrid,0
23850,40457,72,Data,Quality Assurance,2020-08-09 08:01:13,1.071,Onsite,0
23851,126684,57,Product,Quality Assurance,2022-03-23 12:38:49,1.543,Onsite,0
23852,355749,152,Sales,Machine Learning,2025-05-28 03:47:35,2.518,Hybrid,0
23853,11424,131,Finance,Data Engineering,2025-06-30 23:20:56,0.68,Onsite,0
23854,15342,82,IT,Data Science,2019-10-01 22:05:30,3.949,Onsite,0
23855,352418,42,Operations,Machine Learning,2019-06-30 17:34:26,0.972,Onsite,0
23856,94078,75,Finance,MLOps,2024-12-01 19:57:52,2.164,Onsite,0
23857,107580,11,Engineering,Machine Learning,2020-09-01 20:29:14,1.108,Hybrid,1
23858,28371,154,Sales,Software Engineering,2022-06-24 23:22:19,1.401,Onsite,0
23859,300025,68,Data,Business Analytics,2022-06-17 06:53:34,3.367,Onsite,0
23860,287371,148,HR,Data Science,2020-12-07 07:25:47,1.517,Remote,0
23861,362008,63,Data,Quality Assurance,2020-08-24 05:33:37,0.76,Onsite,0
23862,375585,146,Support,Product Management,2022-09-07 05:38:27,1.768,Onsite,0
23863,126595,146,Data,Machine Learning,2022-01-03 05:39:30,3.012,Remote,1
23864,120144,40,Operations,MLOps,2025-12-25 10:22:04,2.428,Remote,0
23865,290512,4,Operations,DevOps,2024-04-30 02:16:21,2.627,Onsite,0
23866,377256,131,Product,Software Engineering,2022-03-16 12:12:03,1.373,Onsite,0
23867,173644,110,IT,DevOps,2025-03-25 02:35:28,1.758,Onsite,0
23868,31042,113,Marketing,Business Analytics,2025-05-24 09:00:07,0.498,Onsite,0
23869,285126,85,Marketing,Data Science,2024-07-05 04:35:09,0.599,Onsite,0
23870,134817,4,IT,Data Engineering,2025-01-15 18:43:14,3.243,Remote,0
23871,309464,22,Sales,DevOps,2023-07-04 06:52:36,0.707,Onsite,0
23872,197792,98,Sales,DevOps,2024-09-09 23:21:52,3.757,Onsite,1
23873,387464,67,Marketing,Business Analytics,2024-05-02 07:28:22,0.294,Remote,0
23874,213571,47,Operations,Product Management,2026-01-01 02:14:02,1.5,Hybrid,0
23875,208353,117,IT,Product Management,2020-04-04 21:36:53,1.819,Onsite,0
23876,80454,128,HR,Business Analytics,2019-09-24 07:29:03,1.12,Hybrid,0
23877,37312,32,Sales,Cybersecurity,2020-10-16 08:03:49,1.442,Remote,0
23878,96281,62,Support,Quality Assurance,2025-09-10 10:34:50,1.78,Onsite,1
23879,356466,87,Operations,Machine Learning,2022-01-03 23:38:45,1.791,Hybrid,1
23880,81404,72,Sales,Product Management,2022-09-15 10:08:13,1.542,Onsite,0
23881,319821,150,Data,Quality Assurance,2024-07-24 11:05:38,2.08,Onsite,0
23882,71707,41,Support,Data Science,2022-03-13 00:55:55,1.017,Hybrid,0
23883,281629,100,IT,Product Management,2023-12-04 11:10:46,1.519,Remote,0
23884,185528,48,Finance,Data Science,2020-01-09 15:55:49,1.77,Remote,0
23885,373665,173,Data,DevOps,2021-02-08 03:39:37,0.567,Remote,0
23886,241497,8,HR,DevOps,2025-05-11 09:48:23,3.481,Hybrid,0
23887,243928,30,Support,Data Engineering,2020-08-14 22:58:55,0.439,Onsite,0
23888,301934,71,Support,DevOps,2022-09-05 06:49:42,3.682,Onsite,0
23889,173185,102,Data,MLOps,2021-08-31 03:33:56,2.704,Onsite,0
23890,172106,199,Finance,Cybersecurity,2023-07-07 06:50:58,1.202,Hybrid,0
23891,160793,144,Sales,MLOps,2023-12-28 08:20:42,1.104,Remote,0
23892,142195,95,Marketing,Software Engineering,2023-11-05 13:35:31,3.94,Onsite,0
23893,8814,141,Data,DevOps,2022-06-25 22:41:22,1.98,Onsite,0
23894,361689,8,Marketing,Data Science,2022-11-15 00:12:02,2.055,Onsite,0
23895,128953,42,Marketing,Machine Learning,2020-12-18 12:33:40,2.77,Onsite,0
23896,14173,87,Finance,Quality Assurance,2019-05-20 22:45:13,1.824,Onsite,1
23897,14433,62,IT,Cybersecurity,2023-08-22 01:28:12,0.573,Remote,0
23898,4263,86,IT,Data Engineering,2020-07-24 09:09:26,1.617,Remote,0
